epoch,accuracy,learning_rate,loss,top3,val_accuracy,val_loss,val_top3
42,0.99307781457901,0.0002500000118743628,0.024583077058196068,0.9995867609977722,0.9795538783073425,0.06885292381048203,0.9990706443786621
43,0.992457926273346,0.0002500000118743628,0.023178474977612495,0.999690055847168,0.9786245226860046,0.07218073308467865,0.9972118735313416
44,0.9941109418869019,0.0001250000059371814,0.01985962688922882,0.9998967051506042,0.9749070405960083,0.0809478685259819,0.9981412887573242
45,0.9939043521881104,0.0001250000059371814,0.019609594717621803,1.0,0.9814126491546631,0.06465824693441391,0.9990706443786621
46,0.9934910535812378,0.0001250000059371814,0.02109142765402794,0.9998967051506042,0.9832713603973389,0.06173457205295563,0.9981412887573242
47,0.9938009977340698,0.0001250000059371814,0.020961711183190346,0.9998967051506042,0.9842007160186768,0.060439225286245346,0.9981412887573242
48,0.9931811094284058,0.0001250000059371814,0.022035446017980576,0.9998967051506042,0.982342004776001,0.06533409655094147,0.9962825179100037
49,0.9942142963409424,0.0001250000059371814,0.02004469744861126,1.0,0.9804832935333252,0.06327387690544128,0.9972118735313416
50,0.9938009977340698,0.0001250000059371814,0.020345408469438553,1.0,0.982342004776001,0.06369514018297195,0.9962825179100037
51,0.992767870426178,0.0001250000059371814,0.021780310198664665,0.9998967051506042,0.9832713603973389,0.06026041880249977,0.9953531622886658
52,0.9940076470375061,0.0001250000059371814,0.018078969791531563,0.9998967051506042,0.982342004776001,0.05299597978591919,0.9953531622886658
53,0.9957640171051025,0.0001250000059371814,0.015515396371483803,0.9998967051506042,0.9814126491546631,0.06219187378883362,0.9972118735313416
54,0.9942142963409424,0.0001250000059371814,0.019016560167074203,0.9998967051506042,0.9814126491546631,0.06304152309894562,0.9972118735313416
55,0.9942142963409424,0.0001250000059371814,0.018738236278295517,0.9997933506965637,0.9832713603973389,0.06214896962046623,0.9990706443786621
56,0.9941109418869019,0.0001250000059371814,0.01835455186665058,0.9998967051506042,0.9869888424873352,0.05681722238659859,0.9990706443786621
57,0.9941109418869019,0.0001250000059371814,0.017667420208454132,0.9997933506965637,0.982342004776001,0.06240607798099518,0.9990706443786621
58,0.9947308897972107,0.0001250000059371814,0.0173872672021389,0.9998967051506042,0.9832713603973389,0.05919043347239494,0.9972118735313416
59,0.9951441287994385,6.25000029685907e-05,0.017194349318742752,0.9997933506965637,0.9832713603973389,0.057990968227386475,0.9981412887573242
60,0.9950408339500427,6.25000029685907e-05,0.017253555357456207,1.0,0.9842007160186768,0.05987561494112015,0.9981412887573242
61,0.9951441287994385,6.25000029685907e-05,0.01696997880935669,1.0,0.982342004776001,0.05731675401329994,0.9972118735313416
62,0.9946275353431702,6.25000029685907e-05,0.018061209470033646,0.999690055847168,0.9842007160186768,0.06158493459224701,0.9972118735313416
63,0.9945242404937744,6.25000029685907e-05,0.017096150666475296,0.9998967051506042,0.9842007160186768,0.05600598081946373,0.9972118735313416
64,0.9947308897972107,6.25000029685907e-05,0.016524072736501694,0.9998967051506042,0.9851301312446594,0.05657494440674782,0.9981412887573242
65,0.9948341846466064,3.125000148429535e-05,0.01741240918636322,0.9997933506965637,0.9851301312446594,0.05955586954951286,0.9981412887573242
66,0.9947308897972107,3.125000148429535e-05,0.017115233466029167,1.0,0.9851301312446594,0.05550704523921013,0.9981412887573242
67,0.9947308897972107,3.125000148429535e-05,0.01604660600423813,1.0,0.9851301312446594,0.056576166301965714,0.9981412887573242
68,0.9952474236488342,3.125000148429535e-05,0.016664739698171616,0.9998967051506042,0.9860594868659973,0.05397646501660347,0.9981412887573242
69,0.9955573678016663,3.125000148429535e-05,0.015292665921151638,0.9998967051506042,0.9860594868659973,0.055174168199300766,0.9981412887573242
70,0.9948341846466064,3.125000148429535e-05,0.018293311819434166,0.999690055847168,0.9860594868659973,0.056214045733213425,0.9981412887573242
71,0.9953507781028748,1.5625000742147677e-05,0.01619228720664978,0.9998967051506042,0.9860594868659973,0.05722394213080406,0.9981412887573242
72,0.9956607222557068,1.5625000742147677e-05,0.015129020437598228,0.999690055847168,0.9860594868659973,0.057185545563697815,0.9981412887573242
73,0.9944208860397339,1.5625000742147677e-05,0.017645029351115227,0.999690055847168,0.9860594868659973,0.058063607662916183,0.9981412887573242
74,0.9950408339500427,1.5625000742147677e-05,0.0162822213023901,0.9998967051506042,0.9851301312446594,0.06030116602778435,0.9981412887573242
75,0.9953507781028748,1.5625000742147677e-05,0.017447758466005325,0.9998967051506042,0.9851301312446594,0.05981036275625229,0.9981412887573242
76,0.9946275353431702,1.5625000742147677e-05,0.017210831865668297,0.9998967051506042,0.9851301312446594,0.0586504228413105,0.9972118735313416
