epoch,learning_rate,loss,val_accuracy,val_loss,val_top3
0,0.0003000000142492354,4.636498928070068,0.089659683406353,4.169480800628662,0.2041884809732437
1,0.0003000000142492354,3.4683468341827393,0.2329842895269394,3.406611680984497,0.4024869203567505
2,0.0003000000142492354,2.6661322116851807,0.38808900117874146,2.72971773147583,0.6328533887863159
3,0.0003000000142492354,2.1287615299224854,0.3370418846607208,2.794834613800049,0.6223822236061096
4,0.0003000000142492354,1.7144438028335571,0.4810209572315216,2.3929450511932373,0.7225130796432495
5,0.0003000000142492354,1.4167996644973755,0.647251307964325,1.759397029876709,0.8592932224273682
6,0.0003000000142492354,1.232456088066101,0.6511780023574829,1.7165220975875854,0.8619109988212585
7,0.0003000000142492354,1.126908779144287,0.8147905468940735,1.1262569427490234,0.9764397740364075
8,0.0003000000142492354,1.0481770038604736,0.6380890011787415,1.8001322746276855,0.8272251486778259
9,0.0003000000142492354,0.9849351048469543,0.7598167657852173,1.3842768669128418,0.9142670035362244
10,0.0003000000142492354,0.942772388458252,0.8134816884994507,1.1994686126708984,0.9666230082511902
11,0.0003000000142492354,0.906027615070343,0.6223822236061096,1.8162357807159424,0.8429319262504578
12,0.0003000000142492354,0.8621047139167786,0.5975130796432495,1.9782798290252686,0.8206806182861328
13,0.0003000000142492354,0.8491957187652588,0.7244764566421509,1.5359890460968018,0.8776177763938904
14,0.0001500000071246177,0.7821048498153687,0.8867800831794739,0.9687879681587219,0.9836387634277344
15,0.0001500000071246177,0.7520550489425659,0.8481675386428833,1.147822380065918,0.9430628418922424
16,0.0001500000071246177,0.7369785308837891,0.9306282997131348,0.8738250732421875,0.981675386428833
17,0.0001500000071246177,0.7238094210624695,0.8907067775726318,0.9683544039726257,0.9646596908569336
18,0.0001500000071246177,0.7083906531333923,0.8907067775726318,0.9832897782325745,0.967277467250824
19,0.0001500000071246177,0.6965834498405457,0.8363874554634094,1.1019420623779297,0.9417539238929749
20,0.0001500000071246177,0.6931818127632141,0.8808900713920593,1.016513466835022,0.9587696194648743
21,0.0001500000071246177,0.6849056482315063,0.8226439952850342,1.144209384918213,0.9345549941062927
22,0.0001500000071246177,0.6725411415100098,0.9109947681427002,0.9213240742683411,0.9698953032493591
23,7.500000356230885e-05,0.6523357033729553,0.9286649227142334,0.8607682585716248,0.9613874554634094
24,7.500000356230885e-05,0.642591118812561,0.9365183115005493,0.8280648589134216,0.9770942330360413
25,7.500000356230885e-05,0.6344361901283264,0.911649227142334,0.9053239226341248,0.9620419144630432
26,7.500000356230885e-05,0.629247784614563,0.9234293103218079,0.8292997479438782,0.9692408442497253
27,7.500000356230885e-05,0.6250104308128357,0.9129580855369568,0.9203335642814636,0.9574607610702515
28,7.500000356230885e-05,0.6173404455184937,0.9306282997131348,0.7921473979949951,0.9757853150367737
29,7.500000356230885e-05,0.615193247795105,0.9149214625358582,0.8720574378967285,0.9607329964637756
30,7.500000356230885e-05,0.6079383492469788,0.9096858501434326,0.876584529876709,0.9712041616439819
31,7.500000356230885e-05,0.6076998710632324,0.9201570749282837,0.8483165502548218,0.963350772857666
32,7.500000356230885e-05,0.6005880236625671,0.9424083828926086,0.761203408241272,0.9784031510353088
33,7.500000356230885e-05,0.5962753295898438,0.9397905468940735,0.7710014581680298,0.9698953032493591
34,7.500000356230885e-05,0.5940192937850952,0.9456806182861328,0.7618052959442139,0.9685863852500916
35,7.500000356230885e-05,0.5885119438171387,0.9227748513221741,0.8397505879402161,0.9653141498565674
36,7.500000356230885e-05,0.5851523280143738,0.9456806182861328,0.7481141686439514,0.9784031510353088
37,7.500000356230885e-05,0.5840499401092529,0.9319371581077576,0.7931307554244995,0.967277467250824
38,7.500000356230885e-05,0.5777016878128052,0.9247382283210754,0.8168210983276367,0.9712041616439819
39,7.500000356230885e-05,0.5750654935836792,0.9332460761070251,0.7893754243850708,0.9725130796432495
40,7.500000356230885e-05,0.5723358988761902,0.9332460761070251,0.7562220096588135,0.967277467250824
41,7.500000356230885e-05,0.5706560015678406,0.8835078477859497,0.9221848249435425,0.9581151604652405
42,7.500000356230885e-05,0.5678958892822266,0.9574607610702515,0.6906757354736328,0.9764397740364075
43,7.500000356230885e-05,0.5630596280097961,0.9496073126792908,0.7107515335083008,0.9770942330360413
44,7.500000356230885e-05,0.5613283514976501,0.9463350772857666,0.7092559933662415,0.9764397740364075
45,7.500000356230885e-05,0.5571730136871338,0.9064136147499084,0.8120195269584656,0.9718586206436157
46,7.500000356230885e-05,0.5572906732559204,0.9306282997131348,0.7782139182090759,0.9764397740364075
47,7.500000356230885e-05,0.5556294918060303,0.926701545715332,0.8115639686584473,0.967277467250824
48,7.500000356230885e-05,0.5516724586486816,0.929973840713501,0.7646604180335999,0.9646596908569336
49,3.7500001781154424e-05,0.5430464148521423,0.9162303805351257,0.8137513995170593,0.9698953032493591
50,3.7500001781154424e-05,0.5414603352546692,0.9554973840713501,0.6883690357208252,0.9797120690345764
51,3.7500001781154424e-05,0.540317177772522,0.9181936979293823,0.80840003490448,0.9698953032493591
52,3.7500001781154424e-05,0.5387627482414246,0.9214659929275513,0.7891937494277954,0.9725130796432495
53,3.7500001781154424e-05,0.5363879799842834,0.9443717002868652,0.7121266722679138,0.9770942330360413
54,3.7500001781154424e-05,0.5353121161460876,0.9384816884994507,0.7250701189041138,0.9738219976425171
55,3.7500001781154424e-05,0.5341960787773132,0.9240837693214417,0.7979987859725952,0.9698953032493591
56,3.7500001781154424e-05,0.5310328602790833,0.9528796076774597,0.704931378364563,0.9744764566421509
57,1.8750000890577212e-05,0.5304082632064819,0.9437173008918762,0.7343859672546387,0.9679319262504578
